"UrbanRural","NewExist","Term","NoEmp","GrAppv","SBA_Appv","DisbursementGross","Default"
1,1,47,3,100000,50000,133900,TRUE
1,2,84,1,10000,8500,10000,FALSE
2,1,37,3,13000,6500,44085,TRUE
1,1,142,5,692000,519000,692000,TRUE
2,1,6,15,50000,25000,50000,TRUE
1,1,120,4,532000,399000,463000,FALSE
1,2,240,2,414000,414000,414000,FALSE
0,1,36,12,30000,24000,30000,FALSE
1,2,84,2,25000,12500,55000,FALSE
1,1,60,5,47100,40035,47100,FALSE
2,2,84,17,30000,15000,106343,FALSE
1,1,41,6,58600,46880,58600,TRUE
1,1,84,3,146000,124100,146000,FALSE
1,1,84,9,145000,123250,145000,FALSE
2,2,28,8,50000,25000,117881,TRUE
1,1,54,4,50000,25000,111756,TRUE
2,2,60,1,20000,18000,20000,FALSE
1,1,36,2,100000,80000,90000,TRUE
1,1,26,7,100000,50000,97943,TRUE
1,1,84,5,100000,75000,100000,FALSE
0,2,144,1,85000,76500,85000,FALSE
1,1,56,1,5000,4250,5000,FALSE
1,2,300,2,2000000,1500000,2000000,FALSE
2,1,240,4,160000,120000,160000,FALSE
1,1,240,5,178000,178000,171000,FALSE
0,2,120,3,45000,36000,45000,FALSE
0,1,240,27,555000,555000,555000,FALSE
2,1,84,73,120000,90000,120000,FALSE
0,1,300,7,100000,90000,100000,FALSE
1,1,300,2,1200000,900000,1200000,FALSE
1,1,120,9,416000,312000,416000,FALSE
1,1,35,6,20000,10000,21000,TRUE
1,1,300,6,1300000,975000,1300000,FALSE
0,1,60,2,30000,24000,30000,FALSE
0,1,84,5,73000,58400,73000,FALSE
2,1,240,140,3083000,3083000,3083000,FALSE
1,2,108,2,140000,119000,140000,FALSE
0,2,120,1,90000,72000,90000,FALSE
1,1,180,30,130000,97500,130000,FALSE
2,1,20,1,50000,25000,85273,TRUE
1,1,84,5,35000,17500,128500,FALSE
0,1,300,15,675000,573750,675000,FALSE
1,1,45,4,80000,40000,80000,TRUE
0,2,60,1,35000,31500,35000,FALSE
2,2,62,2,24000,20400,24000,FALSE
1,1,84,5,20000,10000,37772,FALSE
0,2,60,3,60000,48000,60000,FALSE
0,1,60,5,50000,25000,50000,FALSE
1,1,84,2,9500,4750,9500,FALSE
0,1,84,7,300000,225000,300000,FALSE
1,1,90,32,327390,245542,327390,FALSE
0,1,84,13,100000,90000,100000,FALSE
2,2,103,2,360000,270000,360000,TRUE
0,1,120,2,66650,53320,66650,FALSE
0,1,84,8,40000,36000,40000,FALSE
1,1,27,3,50000,25000,50000,TRUE
0,1,12,10,150000,127500,150000,FALSE
0,1,300,3,465000,325500,308000,FALSE
0,1,180,35,135000,101250,135000,FALSE
0,1,84,10,1000000,750000,1000000,FALSE
0,2,180,2,100000,90000,100000,FALSE
1,1,18,1,30000,15000,125675,TRUE
1,1,12,1,10000,5000,10000,TRUE
1,2,83,2,20000,10000,55836,FALSE
1,1,70,15,250000,187500,250000,TRUE
0,2,117,1,100000,90000,100000,FALSE
1,2,36,2,10000,5000,10000,FALSE
0,1,120,30,300000,225000,300000,FALSE
1,1,11,6,1000000,900000,1000000,FALSE
0,1,240,48,227000,227000,227000,FALSE
2,1,84,2,15000,7500,50420,FALSE
2,1,60,14,200900,100450,200900,FALSE
0,1,300,4,112500,84375,112500,FALSE
0,1,91,4,55000,49500,55000,FALSE
0,1,120,50,500000,375000,500000,FALSE
0,1,240,65,129000,129000,129000,FALSE
2,1,5,4,25000,12500,42788,TRUE
0,2,84,2,37500,18750,37500,FALSE
1,2,84,8,300000,225000,300000,FALSE
1,1,81,1,25000,12500,25297,FALSE
1,2,60,1,60000,51000,60000,FALSE
0,2,120,1,115000,92000,115000,FALSE
1,1,84,5,25000,12500,61864,FALSE
1,1,84,3,49000,24500,66125,FALSE
1,2,54,4,20300,10150,20300,TRUE
2,2,240,1,321000,321000,321000,FALSE
1,2,84,1,15000,7500,31019,FALSE
0,1,300,3,597500,507875,597000,FALSE
0,1,240,32,354000,354000,354000,FALSE
0,1,12,5,1050000,749910,1050000,FALSE
1,1,120,25,500000,375000,500000,FALSE
1,1,120,15,108000,54000,108000,FALSE
0,1,240,9,222600,166950,222600,FALSE
1,2,28,2,22500,11250,43750,TRUE
1,1,60,6,58400,29200,58400,FALSE
1,1,60,2,15000,7500,15000,FALSE
0,1,240,42,451000,451000,451000,FALSE
0,1,240,14,250000,250000,250000,FALSE
1,1,43,30,350000,175000,1047605,FALSE
0,1,240,4,91000,91000,91000,FALSE
1,1,240,5,175000,175000,175000,FALSE
0,2,87,1,45000,40500,45000,FALSE
1,2,84,25,1130000,847500,1130000,FALSE
0,2,180,1,591100,502435,591100,FALSE
0,1,84,4,90000,72000,90000,FALSE
1,1,55,1,75000,63750,75000,TRUE
0,1,84,1,27000,21600,27000,FALSE
0,1,210,4,429000,321750,429000,FALSE
1,1,84,1,30000,15000,73392,FALSE
0,2,240,9,286000,286000,286000,FALSE
0,1,240,13,500000,375000,500000,FALSE
1,1,240,26,345000,345000,345000,FALSE
1,2,66,8,750000,562500,750000,FALSE
1,1,240,68,742000,742000,742000,FALSE
1,2,84,1,82300,65840,82300,FALSE
1,2,240,9,459000,459000,459000,FALSE
1,1,12,2,350000,315000,350000,FALSE
2,2,74,8,145000,123250,145000,TRUE
0,2,60,10,50000,25000,50000,FALSE
1,1,36,5,25000,12500,25000,FALSE
0,2,300,15,500000,375000,500000,FALSE
1,2,60,2,100000,85000,100000,FALSE
1,1,84,4,50000,25000,99609,FALSE
1,1,84,35,400000,200000,485000,FALSE
1,1,24,2,200000,100000,870500,FALSE
0,1,240,17,198000,198000,198000,FALSE
1,1,84,17,1100000,748000,1100000,FALSE
1,2,84,3,10000,5000,13000,FALSE
1,1,66,2,1038000,778500,1038000,FALSE
1,1,84,3,10000,5000,27941,FALSE
1,1,84,24,100000,50000,170000,FALSE
2,2,300,2,300000,225000,300000,FALSE
0,1,240,16,273000,232050,273000,FALSE
1,1,120,4,260000,195000,260000,FALSE
1,1,84,1,5000,2500,4053,FALSE
1,1,60,1,563000,422250,563000,FALSE
2,1,84,1,35000,17500,73153,FALSE
1,1,48,2,50000,25000,80479,FALSE
1,1,300,10,2000000,1500000,2000000,FALSE
0,1,120,29,130000,117000,130000,TRUE
1,1,120,15,400000,300000,400000,FALSE
1,1,120,2,156000,117000,156000,FALSE
1,1,84,15,100000,50000,100000,FALSE
2,1,17,1,30000,15000,94215,TRUE
0,1,120,13,98500,88650,98282,FALSE
1,1,300,6,2000000,1500000,2000000,FALSE
1,2,60,5,300000,225000,300000,FALSE
1,1,84,17,100000,50000,150000,FALSE
0,1,123,4,86000,68800,86000,FALSE
2,1,84,2,35000,17500,55000,FALSE
1,1,60,5,10000,5000,10000,FALSE
0,1,226,35,240000,169588,240000,FALSE
1,1,84,30,100000,50000,100000,FALSE
1,2,84,1,96800,82280,96800,FALSE
1,1,240,18,314000,314000,314000,FALSE
1,1,45,3,30000,15000,30000,TRUE
0,1,84,3,125000,112500,125000,TRUE
1,1,12,5,30000,15000,30000,FALSE
0,1,48,8,50000,25000,50000,FALSE
2,1,60,2,22500,19125,8500,FALSE
2,1,84,4,10000,5000,20566,FALSE
2,1,84,12,50000,42500,50000,FALSE
1,1,84,1,25000,12500,25000,FALSE
1,1,84,2,26800,13400,56620,FALSE
0,2,120,6,50000,40000,43000,FALSE
0,1,12,5,1112295,722992,1112295,FALSE
1,1,84,2,459000,344250,459000,FALSE
1,2,84,2,75000,63750,75000,FALSE
2,2,84,6,75000,37500,70000,FALSE
0,1,84,20,150000,135000,150000,FALSE
0,1,84,1,63000,56700,63000,FALSE
0,1,300,22,680000,578000,680000,FALSE
0,1,84,34,99148,79318,99148,FALSE
1,1,84,4,12500,6250,12500,FALSE
1,1,276,7,414000,310500,351000,FALSE
1,1,84,18,150000,75000,729136,FALSE
1,1,240,130,222000,222000,222000,FALSE
0,1,300,11,630000,504000,630000,FALSE
1,2,131,9,602500,451875,602500,FALSE
1,1,31,3,75000,37500,323428,TRUE
0,2,36,4,25000,12500,39037,FALSE
1,1,61,12,125000,62500,462000,FALSE
1,1,84,5,75000,37500,207384,FALSE
0,1,300,11,460000,345000,430000,FALSE
1,1,36,6,25000,12500,25000,FALSE
1,1,69,2,50000,25000,51416,TRUE
1,1,19,2,60000,30000,76609,TRUE
1,2,68,1,108000,91800,108000,TRUE
1,1,54,11,50000,25000,75000,TRUE
1,2,84,2,100000,50000,100000,FALSE
2,1,96,9,300000,225000,300000,FALSE
1,2,72,4,75000,63750,75000,TRUE
0,0,306,6,265000,198750,265000,FALSE
1,1,300,5,195000,146250,195000,FALSE
1,1,84,6,100000,80000,100000,FALSE
1,1,24,9,100000,50000,369000,FALSE
1,1,60,6,135000,67500,135000,FALSE
1,2,60,10,50000,25000,50000,FALSE
1,2,46,1,10000,5000,14900,TRUE
1,1,84,1,25000,21250,25000,FALSE
0,2,46,35,108541,97687,108541,TRUE
0,1,300,12,545200,463420,545200,FALSE
1,1,120,15,1030100,515050,1022400,FALSE
0,1,66,1,100000,90000,100000,FALSE
1,1,29,1,25000,12500,56973,TRUE
1,2,44,10,68000,57800,68000,TRUE
1,2,300,3,1320000,669992,1320000,FALSE
1,2,75,3,20000,17000,20000,TRUE
1,2,33,3,50000,25000,99981,FALSE
2,2,240,2,200000,100000,200000,FALSE
0,1,60,1,50000,25000,50000,FALSE
0,1,120,6,122800,92100,122800,FALSE
1,1,180,2,120000,102000,120000,FALSE
0,1,60,5,9000,7200,9000,FALSE
1,2,84,1,51500,43775,51500,FALSE
0,1,120,29,670000,569500,670000,FALSE
2,1,84,1,30000,15000,42596,FALSE
0,2,25,23,25000,18750,25000,FALSE
1,2,60,3,100000,85000,100000,TRUE
1,1,87,9,150000,127500,150000,FALSE
2,1,240,4,126000,126000,126000,FALSE
0,2,180,6,125000,93750,87157,FALSE
1,1,84,5,50000,25000,50000,FALSE
0,1,240,24,322000,322000,322000,FALSE
2,1,180,2,36000,18000,36000,FALSE
1,1,240,19,794000,794000,794000,FALSE
1,2,84,1,15000,7500,15000,FALSE
0,1,63,2,40000,32000,40000,FALSE
1,2,60,7,35000,17500,35000,FALSE
0,1,48,1,190000,142500,190000,FALSE
1,1,300,12,360000,270000,360000,FALSE
1,2,14,1,27000,13500,27000,TRUE
1,1,300,6,204000,153000,170000,FALSE
1,1,8,13,100000,50000,168806,TRUE
1,1,240,11,607000,607000,607000,FALSE
2,1,37,2,30000,15000,56405,TRUE
2,1,25,2,50000,42500,50000,TRUE
1,0,84,20,300000,225000,213619,FALSE
0,1,23,4,52000,46800,52000,TRUE
2,1,26,25,40000,34000,40000,TRUE
0,1,120,3,148500,133650,148500,FALSE
0,1,94,22,200000,150000,209461,FALSE
2,1,40,4,35000,17500,57834,TRUE
1,1,269,25,530000,397500,530000,TRUE
1,1,60,4,110000,55000,110000,FALSE
1,1,2,7,90000,45000,128526,TRUE
1,1,65,1,10000,5000,14562,TRUE
0,1,180,6,46000,36800,46000,FALSE
0,1,252,18,500000,375000,500000,FALSE
1,1,84,12,5000,2500,5000,FALSE
1,1,300,2,113000,84750,113000,FALSE
1,1,240,5,335800,251850,335800,FALSE
1,1,84,3,35000,17500,111105,FALSE
1,2,33,2,20400,10200,20400,TRUE
1,1,47,4,250000,187500,250000,FALSE
0,1,120,4,65000,58500,65000,FALSE
0,1,12,10,112066,84050,112066,FALSE
0,2,8,12,275000,208725,275000,TRUE
0,1,87,24,500000,375000,500000,FALSE
0,1,84,5,52000,41600,52000,FALSE
1,2,225,3,714000,535500,714000,TRUE
1,1,48,1,10500,5250,26319,FALSE
0,1,240,5,65000,65000,65000,FALSE
0,1,60,8,90000,72000,90000,FALSE
1,2,84,7,80000,68000,80000,FALSE
1,1,300,8,215200,193680,215200,FALSE
0,1,180,20,415000,344450,415000,FALSE
2,1,240,1,115000,86250,115000,FALSE
1,1,84,1,15000,12750,15000,FALSE
1,2,57,2,15000,12750,15000,FALSE
1,2,99,12,171000,128250,171000,FALSE
2,1,84,6,150000,127500,150000,FALSE
0,1,240,4,168000,142800,168000,FALSE
2,2,120,12,140000,119000,140000,FALSE
2,2,48,1,35000,29750,35000,FALSE
1,2,63,3,12500,6250,21250,TRUE
1,2,87,2,100000,85000,100000,FALSE
1,1,240,2,762000,762000,762000,FALSE
0,1,189,16,750000,562500,750000,FALSE
1,1,240,6,331000,331000,331000,FALSE
0,2,180,1,320000,272000,320000,FALSE
2,1,48,9,45000,22500,115220,TRUE
1,2,96,1,250000,187500,250000,FALSE
0,1,46,8,100000,90000,100000,TRUE
0,2,58,7,65000,58500,65000,TRUE
2,2,36,1,50000,25000,78000,FALSE
1,1,36,7,40000,20000,40000,FALSE
0,1,124,44,750000,600000,750000,FALSE
0,1,48,3,40000,32000,40000,FALSE
0,2,84,2,60000,54000,60000,FALSE
2,2,66,6,150000,127500,150000,FALSE
0,2,84,4,75000,60000,75000,FALSE
0,1,84,2,80000,72000,80000,FALSE
1,1,204,1,150000,127500,150000,FALSE
1,1,18,12,30000,15000,73590,TRUE
1,1,84,2,10000,5000,10000,FALSE
1,1,84,5,50000,25000,248141,FALSE
0,1,12,34,500000,375000,500000,FALSE
0,1,300,20,1133100,749998,1133100,FALSE
2,2,48,1,25000,12500,29832,TRUE
0,2,240,8,100000,90000,100000,FALSE
0,2,59,2,55000,44000,55000,TRUE
1,1,120,9,305000,228750,255000,FALSE
1,1,84,1,15000,7500,15000,FALSE
1,1,120,8,1000000,750000,1000000,FALSE
1,1,240,50,668000,668000,668000,FALSE
0,1,60,57,185000,138750,185000,FALSE
1,1,60,9,75000,63750,75000,FALSE
1,2,84,2,50000,25000,94999,FALSE
1,2,300,96,951500,713625,951500,FALSE
1,1,83,32,175000,87500,332271,FALSE
2,1,70,3,50000,25000,50000,TRUE
0,1,120,15,183000,146400,183000,FALSE
1,2,90,6,110000,93500,110000,FALSE
0,1,90,2,72000,64800,60485,FALSE
0,1,36,15,10000,8500,10000,TRUE
1,1,84,2,25000,12500,62028,FALSE
1,1,43,1,166000,124500,166000,TRUE
0,1,96,12,184000,138000,184000,FALSE
2,1,19,1,50000,25000,99550,FALSE
1,1,84,4,50000,25000,50000,FALSE
0,2,185,1,100000,80000,100000,FALSE
2,2,72,2,10000,5000,10000,FALSE
0,1,84,4,147200,110400,147200,FALSE
1,2,28,2,5000,4250,5000,FALSE
0,1,228,22,250000,197000,220000,FALSE
1,1,36,2,150000,75000,194949,FALSE
1,2,84,2,50000,40000,50000,FALSE
1,1,53,10,25000,22500,25000,TRUE
2,2,84,2,25000,12500,57839,FALSE
1,1,84,2,155000,77500,150000,FALSE
0,2,84,3,30000,24000,30000,FALSE
1,1,84,1,5000,2500,5009,FALSE
1,1,6,1,20000,10000,20000,FALSE
1,1,84,10,50000,25000,117354,FALSE
1,1,36,11,25000,12500,40000,FALSE
0,1,300,5,171900,128925,171900,FALSE
0,2,105,12,47000,42300,47000,FALSE
1,2,180,1,111100,55550,111100,FALSE
1,1,300,45,640000,480000,640000,FALSE
2,1,40,6,1100000,825000,1100000,TRUE
1,1,67,2,25000,12500,37303,TRUE
0,1,300,32,119200,89400,119200,FALSE
1,2,84,4,49000,24500,97999,FALSE
1,1,105,2,12500,10625,12500,TRUE
0,1,84,2,15000,13500,15000,FALSE
1,1,84,37,45000,38250,45000,FALSE
1,2,36,4,25000,21250,25000,FALSE
1,2,63,1,50000,42500,50000,TRUE
2,1,24,4,100000,50000,100000,FALSE
1,1,60,18,50000,37500,50000,FALSE
0,1,240,9,322000,241500,322000,FALSE
1,1,84,2,10000,5000,12400,FALSE
0,1,4,1,195000,146250,237907,TRUE
1,1,52,5,100000,50000,99995,TRUE
1,1,64,1,10000,5000,18959,TRUE
2,1,84,4,50000,25000,50000,FALSE
1,1,60,2,50000,25000,50000,FALSE
0,1,84,4,60000,54000,60000,FALSE
1,1,49,19,5000,2500,19004,FALSE
1,2,72,9,30000,15000,42858,FALSE
1,1,306,18,381800,286350,381800,FALSE
0,1,120,25,175000,131250,175000,FALSE
1,2,42,6,100000,90000,100000,FALSE
1,2,120,1,123687,69573,123687,FALSE
0,1,84,2,26600,23940,26600,FALSE
0,2,83,1,65000,52000,65000,FALSE
1,1,65,2,10000,5000,10000,TRUE
1,1,39,6,35000,17500,101792,TRUE
0,1,3,13,75000,60000,75000,TRUE
1,1,300,3,1000000,750000,1000000,FALSE
1,1,20,3,25000,12500,96229,TRUE
1,1,39,0,25000,12500,57500,TRUE
0,2,126,25,280000,210000,280000,FALSE
0,1,84,7,50000,45000,50000,FALSE
1,2,120,2,150000,127500,150000,FALSE
1,1,240,22,1300000,975000,1300000,FALSE
1,1,60,1,10000,8500,10000,TRUE
2,1,240,2,525000,393750,360000,FALSE
0,1,84,10,70000,63000,70000,FALSE
0,1,180,60,685000,500050,685000,FALSE
1,1,14,17,10000,5000,10000,FALSE
2,1,60,2,50000,25000,50000,FALSE
2,1,84,4,29000,14500,77233,FALSE
1,1,120,1,355500,319950,355500,FALSE
1,2,90,11,141900,120615,141900,FALSE
1,2,84,1,25000,21250,25000,FALSE
0,2,300,25,1000000,750000,1000000,FALSE
1,1,84,10,100000,50000,100000,FALSE
1,1,300,4,192000,144000,192000,FALSE
1,1,84,1,25000,12500,30371,FALSE
1,1,66,6,510000,382500,510000,TRUE
1,2,84,4,110000,55000,110000,FALSE
1,1,95,5,50000,25000,214166,FALSE
1,1,84,5,15000,7500,15000,FALSE
1,2,72,3,100000,85000,100000,FALSE
0,1,48,346,900000,720000,900000,FALSE
1,2,120,1,139000,118150,139000,FALSE
1,1,48,6,50000,25000,50000,FALSE
0,1,240,1,245000,196000,245000,FALSE
1,1,60,5,250000,125000,250000,FALSE
1,1,15,1,5000,4250,5000,TRUE
0,2,84,1,25000,20000,25000,FALSE
0,1,120,5,160000,120000,160000,FALSE
1,2,84,2,10000,5000,10000,FALSE
0,1,119,1,575000,431250,575000,TRUE
0,1,59,1,5000,4250,5000,FALSE
2,1,78,1,10000,8500,10000,TRUE
0,1,84,17,100000,80000,100000,FALSE
0,2,120,2,80000,64000,80000,FALSE
1,2,120,2,326500,244875,326500,FALSE
2,2,60,2,20000,10000,20000,FALSE
0,1,240,13,236000,236000,236000,FALSE
1,2,93,1,240000,120000,240000,FALSE
2,1,24,150,900000,810000,5148858,FALSE
0,1,60,2,10000,9000,10000,FALSE
1,2,84,8,10000,5000,10000,FALSE
1,2,60,1,55000,46750,55000,FALSE
0,1,84,5,28000,21000,28000,FALSE
1,2,120,11,1333000,999750,1333000,FALSE
0,1,180,3,51000,45900,51000,FALSE
1,1,300,29,664000,498000,664000,FALSE
1,1,60,10,10000,8500,10000,TRUE
1,1,120,3,260000,195000,260000,FALSE
1,1,84,20,50000,25000,150500,FALSE
0,1,183,8,625000,500000,625000,FALSE
1,1,48,4,44200,22100,82823,FALSE
2,2,12,4,200000,150000,225000,FALSE
0,1,120,20,350000,262500,350000,FALSE
1,1,84,10,100000,90000,100000,FALSE
1,1,63,6,100000,50000,96999,TRUE
1,1,84,25,968000,726000,968000,FALSE
2,1,42,5,10000,5000,23559,FALSE
1,1,84,11,25000,12500,25000,FALSE
0,1,60,1,45000,40500,45000,FALSE
0,1,36,1,36000,28800,36000,FALSE
1,1,24,3,50000,25000,50000,FALSE
2,1,84,2,60000,51000,60000,FALSE
1,1,84,2,5000,2500,5000,FALSE
1,1,84,3,50000,25000,50000,FALSE
0,1,240,15,370000,314500,370000,FALSE
0,1,180,3,149500,112125,149500,FALSE
1,2,12,3,30000,15000,47065,FALSE
0,1,60,1,50000,40000,50000,FALSE
1,1,240,7,308000,308000,308000,FALSE
0,1,240,30,413000,413000,413000,FALSE
0,1,300,15,575000,362250,575000,FALSE
0,1,300,6,133000,93100,133000,FALSE
1,1,240,18,204000,204000,204000,FALSE
0,1,300,12,645000,451500,640000,FALSE
1,1,84,1,150000,127500,150000,FALSE
2,2,240,4,85000,72250,85000,FALSE
0,1,300,13,644000,483000,644000,FALSE
1,2,84,3,350000,262500,349982,FALSE
1,2,9,2,5000,4250,5000,TRUE
1,2,84,4,45000,36000,45000,FALSE
2,1,240,4,465000,465000,465000,FALSE
1,2,276,13,495000,371250,495000,FALSE
1,2,0,13,10000,5000,16160,TRUE
0,1,66,1,50000,45000,50000,FALSE
1,1,41,4,44300,22150,44300,FALSE
2,1,84,3,60000,30000,60000,FALSE
1,1,37,1,20000,10000,89452,TRUE
2,1,36,1,35000,17500,35000,FALSE
2,1,61,18,350000,262500,324999,TRUE
1,1,120,24,750000,562500,750000,FALSE
1,1,84,10,25000,12500,38426,FALSE
2,1,84,2,25000,12500,121886,FALSE
1,1,114,22,500000,375000,500000,FALSE
1,2,83,1,50000,25000,162153,FALSE
2,1,60,6,34000,17000,34000,FALSE
1,1,69,2,25000,12500,24043,TRUE
0,1,306,6,280000,210000,280000,FALSE
0,1,240,7,374000,280500,374000,FALSE
1,1,7,3,50000,25000,59746,TRUE
0,2,33,3,58220,52398,58220,TRUE
0,2,90,1,20000,16000,20000,FALSE
1,1,84,1,20000,10000,41357,FALSE
1,1,84,3,10000,5000,31022,FALSE
1,2,120,3,213000,159750,213000,FALSE
1,1,60,13,100000,50000,700000,FALSE
1,1,84,1,50000,25000,170000,FALSE
2,2,84,7,160000,120000,160000,FALSE
2,2,178,3,47600,38080,47600,TRUE
0,1,60,12,25000,12500,25000,FALSE
0,2,240,1,875000,726250,875000,FALSE
0,2,108,2,40000,36000,40000,FALSE
1,2,82,1,25000,21250,25000,TRUE
2,1,106,4,460000,345000,460000,TRUE
0,1,180,4,250000,175000,250000,FALSE
1,1,240,5,254000,254000,254000,FALSE
0,1,59,32,900000,723780,900000,FALSE
2,1,144,3,150000,135000,150000,FALSE
1,1,84,10,223600,167700,223600,FALSE
1,1,120,1,148000,74000,148000,FALSE
1,1,89,9,455000,341250,455000,TRUE
1,1,84,10,100000,50000,248991,FALSE
0,1,84,12,542000,433600,542000,FALSE
0,1,180,17,200000,170000,200000,FALSE
2,2,84,1,25000,21250,10183,FALSE
1,1,14,1,35000,17500,36448,TRUE
0,1,252,10,612000,489600,596000,FALSE
0,2,120,2,250000,212500,248800,FALSE
0,1,7,17,250000,212500,250000,FALSE
1,1,84,1,25000,12500,46496,FALSE
0,1,84,3,90000,81000,90000,FALSE
0,2,180,2,140000,126000,140000,FALSE
0,1,64,7,35000,28000,35000,FALSE
1,1,144,4,155000,116250,155000,FALSE
2,1,120,4,60000,51000,60000,FALSE
1,1,55,11,50000,25000,73951,TRUE
1,1,7,3,60000,30000,60000,TRUE
0,1,84,1,250000,187500,250000,FALSE
2,1,60,3,75000,37500,75000,FALSE
2,1,120,20,85000,42500,85000,FALSE
1,1,60,2,25000,12500,61000,FALSE
1,1,84,6,25000,12500,38208,FALSE
1,1,84,1,10000,5000,19162,FALSE
1,1,84,7,50000,25000,98750,FALSE
0,1,180,11,70000,56000,60000,FALSE
1,1,300,65,572000,429000,572000,FALSE
0,1,84,8,100000,90000,100000,FALSE
1,1,84,12,35000,17500,135610,FALSE
0,2,90,3,95000,76000,95000,FALSE
1,1,84,1,35000,17500,39006,FALSE
2,1,300,1,660000,495000,660000,FALSE
1,2,99,1,75000,63750,75000,FALSE
0,1,120,16,336000,60480,336000,FALSE
0,1,240,2,210000,157500,210000,FALSE
1,1,84,2,70600,35300,70600,FALSE
2,2,240,2,59000,59000,59000,FALSE
0,1,12,36,20988,15741,20988,FALSE
1,2,60,7,90000,76500,90000,FALSE
0,1,60,15,80000,64000,80000,FALSE
1,1,120,3,170000,153000,170000,FALSE
2,1,123,2,210500,105250,207320,FALSE
1,1,88,4,225000,168750,225000,TRUE
0,2,89,1,48000,38400,48000,FALSE
0,2,5,2,70000,63000,70000,TRUE
0,1,96,8,170000,127500,170000,FALSE
1,1,84,1,10000,5000,10000,FALSE
0,1,120,1,51000,45900,51000,FALSE
2,1,12,12,125000,62500,125000,FALSE
1,1,120,15,312000,234000,312000,FALSE
1,2,84,2,111600,55800,111600,FALSE
0,2,84,2,41200,32960,41200,FALSE
1,1,84,8,125000,62500,125000,FALSE
0,1,240,9,125000,112500,125000,FALSE
0,1,84,25,250000,212500,250000,FALSE
1,1,240,12,285000,213750,285000,FALSE
1,1,84,2,35000,17500,82636,FALSE
2,1,120,2,51400,43690,51400,FALSE
0,1,60,2,50000,40000,50000,FALSE
2,2,84,1,280000,140000,395400,FALSE
1,1,54,1,18600,9300,32029,TRUE
0,1,135,2,100000,50000,100700,FALSE
0,1,99,1,150000,112500,150000,TRUE
0,1,300,6,265000,225250,265000,FALSE
1,2,7,5,30000,15000,30000,TRUE
0,2,87,5,95000,80750,95000,FALSE
0,1,60,8,31000,24800,31000,FALSE
1,1,78,1,19000,9500,25500,FALSE
1,2,11,2,100000,50000,326781,TRUE
1,1,38,1,10000,5000,10000,TRUE
1,2,84,2,25000,12500,58484,FALSE
1,1,52,1,50000,25000,96303,TRUE
1,1,19,5,30000,24000,30000,TRUE
0,1,82,10,160000,136000,160000,FALSE
1,1,67,14,383400,287550,383400,TRUE
1,1,60,4,10000,5000,29403,FALSE
1,2,84,1,100000,85000,100000,FALSE
