"age","area_percentage","height_percentage","land_surface_condition","foundation_type","roof_type","count_families","has_secondary_use","Damage"
45,5,5,"t","r","n",1,0,1
30,13,5,"n","r","n",1,0,1
20,7,6,"n","r","n",1,0,1
30,3,4,"n","r","n",1,0,1
15,8,5,"t","r","n",1,0,1
20,12,7,"t","r","n",1,0,1
30,7,6,"t","r","n",1,0,1
15,9,6,"t","r","n",1,0,1
25,8,5,"t","r","n",1,0,1
25,13,6,"n","r","n",1,0,1
20,6,4,"t","u","n",0,0,1
0,8,3,"n","r","n",1,0,1
55,8,5,"t","r","q",2,0,1
15,9,6,"t","w","q",1,0,0
20,6,8,"t","r","n",1,0,1
10,8,6,"t","r","q",1,0,1
10,6,5,"n","r","q",1,0,1
45,15,9,"t","r","q",1,0,1
15,13,4,"t","r","n",1,0,1
20,7,5,"t","r","n",1,0,1
15,7,7,"t","r","n",1,0,0
40,11,4,"o","r","q",1,0,1
5,9,7,"t","r","n",1,0,1
5,6,3,"t","r","n",0,0,1
0,5,5,"t","w","n",1,0,0
15,7,5,"t","r","n",1,0,1
60,5,2,"t","r","n",0,1,1
10,10,4,"t","r","x",1,0,0
15,4,3,"o","r","n",1,0,1
5,7,5,"t","r","n",1,0,1
25,4,3,"t","r","n",1,0,0
35,10,6,"t","r","n",1,0,1
30,11,5,"o","r","n",1,0,1
30,13,5,"t","r","n",1,0,1
80,3,2,"t","r","n",1,0,1
5,14,3,"t","i","x",1,0,0
20,11,10,"n","r","q",1,0,1
30,7,5,"t","r","q",1,0,1
80,7,8,"t","r","n",1,0,1
30,11,5,"t","r","n",0,0,1
0,5,5,"t","h","n",1,0,0
15,3,2,"t","r","n",1,0,1
5,3,4,"t","r","n",1,0,1
20,11,6,"t","i","x",1,0,1
15,12,3,"t","r","x",1,0,0
5,8,4,"t","r","n",1,0,1
0,6,6,"n","r","n",1,0,1
10,3,3,"t","r","n",1,0,1
20,9,4,"n","r","n",1,0,1
90,5,5,"t","h","n",1,0,1
35,14,6,"t","r","q",1,0,1
20,2,4,"t","r","n",1,0,1
10,14,5,"t","r","n",1,0,1
10,3,4,"t","w","n",1,0,0
60,5,7,"t","r","n",1,0,1
5,6,5,"t","u","q",1,0,0
60,7,5,"n","r","n",1,0,1
0,9,5,"t","h","q",2,0,1
25,7,4,"t","r","n",1,0,1
5,2,2,"t","r","n",0,0,1
25,9,7,"t","w","n",1,0,0
20,13,5,"t","r","n",1,0,1
40,8,4,"t","r","n",1,0,1
0,4,5,"t","r","n",1,0,1
0,5,6,"n","r","n",1,0,1
10,6,7,"t","r","n",1,0,0
5,12,5,"t","r","n",1,0,1
15,5,5,"t","r","n",1,0,1
10,8,3,"t","w","q",0,0,1
20,3,3,"n","r","n",1,0,1
40,5,7,"t","r","n",1,0,1
5,4,6,"t","r","n",1,0,0
35,11,5,"n","r","n",0,0,1
5,3,3,"t","r","q",1,0,1
50,4,8,"t","r","q",1,0,1
15,8,4,"t","r","n",1,0,1
25,8,2,"t","r","n",1,0,1
30,11,6,"t","r","n",2,0,1
0,12,5,"t","u","q",1,0,0
10,17,6,"t","i","x",1,0,0
0,2,2,"o","w","n",1,0,0
25,6,5,"n","r","n",0,0,1
25,5,4,"t","r","q",1,0,1
5,7,3,"t","u","n",1,0,0
10,5,2,"t","r","n",0,0,0
5,17,3,"t","r","n",1,0,1
30,8,6,"t","r","n",1,0,1
45,5,5,"t","r","n",1,0,1
25,8,7,"t","r","q",1,0,1
5,11,3,"t","u","n",1,0,1
15,4,3,"t","r","q",1,0,1
60,10,4,"t","u","n",1,0,1
20,11,3,"t","r","n",1,0,1
20,4,5,"t","r","n",1,0,1
25,11,8,"t","r","n",1,0,0
15,7,5,"t","r","n",1,0,1
10,4,4,"t","r","q",1,0,1
25,3,4,"t","r","n",1,0,1
20,11,7,"t","r","n",1,0,1
20,7,6,"t","r","q",1,0,1
20,6,6,"t","r","n",1,0,1
20,12,6,"t","r","n",1,0,1
30,8,5,"t","r","n",1,0,1
10,4,4,"t","r","n",1,0,1
10,8,5,"o","r","n",1,0,1
35,8,5,"t","r","n",0,0,1
30,7,3,"o","r","n",1,0,1
5,6,4,"t","r","q",1,0,1
25,13,7,"t","r","n",1,0,1
20,3,2,"n","w","n",1,0,0
0,9,3,"t","u","n",1,0,1
40,3,4,"t","r","n",1,0,1
5,5,5,"t","r","n",1,0,1
20,9,4,"t","r","q",1,0,1
5,6,2,"n","u","n",1,0,1
15,5,5,"t","r","n",1,0,1
50,3,5,"t","r","x",1,0,1
35,5,7,"t","r","q",1,0,1
10,6,6,"t","r","n",1,1,1
50,18,6,"t","r","n",1,0,1
30,12,6,"t","r","q",1,1,1
25,18,7,"o","r","n",1,0,1
0,6,8,"t","u","q",1,0,1
25,6,4,"t","r","n",1,0,1
5,7,7,"t","r","q",1,0,1
45,4,11,"t","r","n",1,0,1
20,5,4,"t","r","n",1,0,1
10,6,9,"n","r","n",1,0,1
10,7,9,"n","r","n",1,0,1
20,5,7,"t","r","q",1,0,1
5,9,7,"t","r","q",1,0,1
25,6,3,"t","r","n",1,0,1
0,5,6,"t","r","q",1,0,0
20,5,5,"t","r","n",0,0,1
10,8,7,"t","r","n",1,0,1
35,13,7,"t","r","q",1,0,1
30,7,6,"t","w","q",1,0,1
5,5,5,"t","r","n",0,0,1
15,7,3,"t","r","q",2,0,1
90,6,6,"t","r","n",1,0,1
5,5,4,"t","r","n",1,0,1
15,7,5,"t","r","q",1,0,1
105,7,9,"n","r","n",1,0,1
20,7,8,"n","r","n",1,1,1
0,8,5,"t","r","n",1,0,1
5,10,7,"t","r","n",1,0,1
20,8,6,"t","r","q",1,0,1
30,2,2,"t","r","n",0,0,1
15,4,4,"t","r","n",1,0,1
5,4,3,"t","r","n",1,0,1
20,10,5,"t","r","q",1,0,1
5,3,4,"t","w","n",1,0,1
5,8,6,"t","r","q",0,0,1
15,4,4,"n","r","q",1,0,1
20,7,6,"t","r","n",1,1,1
30,4,5,"t","r","n",1,0,1
45,4,4,"t","r","n",1,1,1
20,6,7,"t","r","n",1,1,1
30,6,4,"t","r","n",1,1,1
50,11,7,"n","r","n",1,0,1
25,17,6,"t","r","x",1,0,1
35,5,4,"t","r","q",1,0,1
10,9,8,"o","r","n",1,0,1
20,12,7,"t","r","n",1,0,1
5,6,5,"t","r","n",1,0,1
15,8,5,"t","r","q",1,0,1
25,6,3,"t","r","n",1,0,1
25,3,4,"t","r","n",1,0,1
40,4,4,"n","r","q",1,0,1
45,6,5,"t","w","q",1,0,1
15,9,7,"t","r","n",2,0,1
25,7,5,"t","r","n",1,0,1
10,3,4,"t","r","q",1,0,1
0,7,4,"t","r","q",0,0,0
25,4,5,"t","r","n",0,1,1
15,61,13,"t","i","x",1,1,0
10,8,5,"t","r","q",1,1,1
20,6,7,"n","r","n",1,0,1
20,4,2,"t","w","n",1,0,1
10,13,5,"t","r","n",1,0,1
30,10,6,"n","r","n",1,0,1
20,6,5,"t","r","n",1,0,1
20,6,3,"t","r","q",1,0,1
5,5,6,"t","w","q",1,0,1
10,11,8,"t","r","q",1,0,1
5,6,5,"t","r","q",1,0,0
5,14,6,"n","r","n",1,0,1
10,8,5,"t","r","n",0,0,1
20,6,6,"t","r","q",1,0,1
35,11,7,"t","r","q",0,0,1
20,3,6,"n","r","n",1,0,1
5,7,5,"o","w","n",1,0,0
10,7,5,"n","r","n",1,0,1
10,4,5,"n","r","n",1,0,1
70,6,4,"n","r","q",1,0,1
35,10,7,"t","r","n",1,0,1
20,11,4,"t","r","n",1,0,1
0,5,2,"t","r","n",1,0,1
20,9,7,"t","r","n",1,0,1
55,11,6,"o","r","q",1,0,1
60,5,4,"n","u","n",1,0,1
30,7,4,"n","r","n",1,0,1
25,3,6,"t","r","n",1,0,1
10,7,6,"t","r","q",1,0,1
5,7,5,"t","w","n",1,0,1
30,10,7,"t","r","n",1,0,1
10,5,4,"n","r","n",0,0,1
25,8,5,"t","r","n",1,0,1
0,2,4,"t","w","n",1,0,0
5,12,6,"t","r","q",1,0,1
15,11,7,"t","r","n",1,0,1
5,4,6,"t","w","n",1,1,0
5,7,5,"t","r","n",1,0,1
15,7,7,"t","r","n",1,0,1
35,9,7,"t","r","q",1,0,1
15,8,5,"n","r","n",1,0,1
40,5,5,"t","r","n",1,0,1
5,10,6,"t","r","n",2,0,1
5,11,3,"t","i","x",1,0,1
5,11,7,"t","r","q",3,0,1
15,5,2,"t","r","n",1,0,1
0,5,5,"n","r","n",1,0,1
25,4,5,"t","r","n",1,0,1
10,7,5,"t","w","q",1,0,1
15,6,5,"n","r","n",2,0,1
20,12,5,"t","r","q",1,0,1
10,8,5,"t","r","q",1,0,1
25,5,8,"t","r","n",1,0,1
25,5,7,"o","r","n",1,0,1
35,9,8,"t","r","n",4,0,1
5,10,4,"t","r","n",1,0,1
30,7,7,"t","r","n",1,0,1
10,14,6,"t","r","n",1,1,1
5,5,6,"t","w","n",1,0,1
60,6,7,"t","r","q",1,0,1
15,6,7,"t","r","n",1,0,1
10,7,5,"t","r","q",1,0,1
50,11,9,"t","r","q",1,0,1
40,7,8,"t","r","n",1,0,1
50,12,6,"t","r","q",1,0,1
10,7,5,"t","r","n",1,0,1
80,4,6,"t","r","n",1,0,1
40,5,5,"t","r","q",1,0,1
5,7,7,"t","r","n",1,0,1
25,9,4,"t","r","n",1,0,1
5,9,3,"t","u","n",1,0,1
0,5,6,"n","u","x",1,0,0
10,9,5,"t","i","n",0,0,0
40,7,5,"t","r","n",1,0,1
20,13,8,"n","r","q",1,0,1
25,9,10,"t","r","n",1,0,1
60,8,5,"t","r","q",1,0,1
15,6,5,"t","r","n",1,0,1
5,4,5,"t","r","n",0,0,1
30,3,4,"t","r","q",0,0,1
20,4,5,"t","r","n",1,0,0
0,8,5,"t","r","n",1,0,1
15,5,4,"o","r","n",1,0,1
15,6,6,"n","r","n",1,0,1
30,6,4,"t","r","n",1,0,1
10,7,6,"t","r","n",1,0,1
10,15,6,"t","w","n",1,0,1
10,6,5,"t","r","n",1,0,1
20,4,2,"t","r","n",1,0,1
15,10,7,"n","u","q",1,0,1
35,4,7,"t","u","n",1,0,1
15,7,6,"t","r","n",1,0,1
25,4,5,"n","r","n",1,0,1
0,4,2,"t","r","n",1,0,1
20,6,5,"t","r","q",1,0,1
20,12,7,"n","r","q",1,0,1
10,4,4,"t","r","n",0,1,1
25,13,7,"t","r","n",0,0,1
15,7,5,"t","r","n",1,0,1
85,7,8,"t","r","q",1,1,1
10,7,7,"t","r","n",1,0,1
40,7,7,"t","r","n",1,0,1
15,7,8,"n","r","n",1,0,1
50,8,6,"t","r","n",1,0,1
0,4,4,"t","r","q",1,0,1
25,11,6,"t","r","q",1,0,0
5,8,3,"t","u","n",1,0,0
25,5,5,"t","r","n",1,0,1
30,2,6,"n","r","q",1,0,1
45,5,5,"n","r","n",1,0,1
10,12,5,"n","r","n",1,0,1
5,10,5,"n","r","n",1,0,1
25,5,4,"t","r","n",1,1,1
30,2,4,"t","r","n",1,0,1
10,6,5,"t","r","n",2,0,1
10,5,5,"t","r","q",1,1,1
40,8,6,"t","r","n",1,0,1
5,6,5,"t","u","x",1,0,1
15,25,6,"t","i","x",2,1,0
0,2,6,"n","r","n",1,0,1
5,8,5,"t","w","q",1,0,0
40,11,5,"t","r","n",1,1,1
30,7,6,"t","r","n",1,0,1
10,8,5,"n","r","n",1,0,1
60,10,6,"n","r","n",1,0,1
10,8,3,"t","r","n",1,0,1
0,9,4,"t","r","q",1,0,1
15,5,5,"n","r","n",1,0,1
30,6,2,"n","r","n",1,0,1
20,6,4,"n","r","n",1,0,1
0,6,5,"t","r","n",1,1,1
5,6,5,"o","r","n",1,0,0
30,11,5,"n","r","n",2,0,1
35,4,7,"t","r","n",1,0,1
70,7,5,"t","r","n",1,0,1
15,4,5,"o","r","n",1,0,1
35,8,6,"n","r","n",1,0,1
0,10,3,"t","i","x",1,0,1
0,6,3,"n","i","x",0,0,0
0,10,6,"t","r","q",1,0,1
75,7,2,"t","r","n",0,0,1
20,11,7,"n","r","q",1,0,1
20,7,4,"n","r","n",1,0,1
20,3,5,"t","r","q",1,0,1
25,16,8,"t","r","q",1,0,1
10,6,5,"t","r","n",1,0,0
75,8,6,"t","r","n",0,0,1
5,7,5,"t","r","n",1,0,0
15,2,4,"t","r","n",1,0,1
25,4,7,"t","r","n",1,0,1
10,10,7,"t","r","n",1,0,1
30,9,5,"t","r","n",2,1,1
25,5,7,"t","r","q",0,1,1
10,13,7,"t","r","n",1,1,1
25,7,4,"t","r","n",1,0,1
15,14,5,"o","w","q",1,0,1
50,5,5,"t","r","q",1,0,1
5,8,7,"t","r","n",1,0,1
10,12,5,"t","r","n",1,0,1
15,11,9,"t","r","n",1,0,1
10,11,5,"t","r","n",1,1,1
20,8,6,"t","r","q",4,0,1
25,6,5,"t","r","n",1,0,1
5,16,9,"t","i","x",3,1,1
5,10,6,"t","r","q",2,0,1
5,9,5,"t","r","n",1,0,1
10,5,5,"t","r","n",1,0,1
0,3,2,"t","r","n",1,1,1
5,6,6,"n","r","n",1,0,1
35,11,4,"t","r","n",1,0,1
15,3,5,"o","r","q",1,1,1
0,4,5,"t","w","n",1,0,0
20,8,7,"t","r","n",2,0,1
5,16,10,"t","i","x",3,1,0
25,9,5,"t","r","q",1,0,1
15,5,3,"n","r","n",1,0,1
20,21,4,"t","u","x",1,0,1
45,17,7,"o","r","q",1,1,1
0,3,3,"n","r","n",1,0,1
15,7,7,"t","r","n",1,0,1
20,7,5,"t","w","q",1,0,1
15,6,4,"t","r","q",1,0,1
35,7,4,"t","r","n",1,0,1
25,17,5,"t","r","n",1,0,1
25,5,5,"t","r","n",1,0,1
20,9,7,"t","r","q",1,0,1
5,3,5,"t","r","n",1,0,0
20,9,2,"t","r","n",1,0,1
20,13,8,"n","r","q",1,0,1
25,6,5,"n","r","n",1,0,1
30,8,5,"t","r","q",1,0,1
15,7,5,"t","r","q",2,0,1
10,8,6,"t","u","n",1,0,1
10,34,9,"t","u","x",4,1,0
10,6,5,"n","r","n",1,0,1
20,9,7,"t","r","n",1,0,1
20,7,9,"t","r","n",2,0,1
15,20,7,"t","u","x",1,0,1
0,7,6,"n","r","n",1,0,1
35,7,5,"t","r","q",1,0,1
20,11,10,"t","r","q",0,0,1
60,2,9,"t","r","n",1,0,1
10,14,6,"o","r","n",1,0,1
5,10,4,"t","r","n",1,0,1
0,7,6,"t","r","q",1,0,1
60,5,2,"t","r","n",1,0,1
20,10,7,"t","u","n",1,0,1
15,7,5,"t","r","q",1,0,1
30,3,6,"t","r","q",1,0,1
50,11,5,"t","r","n",1,0,1
30,15,3,"t","r","q",1,0,1
50,17,6,"t","r","n",1,0,1
10,4,5,"n","w","n",1,0,0
20,9,5,"t","r","q",2,0,1
5,6,5,"t","w","q",1,0,0
10,4,5,"t","r","q",1,0,1
15,11,5,"t","r","n",1,0,1
15,9,5,"n","r","q",1,0,1
25,4,2,"t","r","n",1,0,1
15,12,3,"t","u","x",1,0,0
5,6,8,"t","r","q",1,0,1
20,6,6,"t","r","n",1,0,1
5,9,3,"o","r","n",1,0,1
55,6,3,"t","r","n",1,0,1
20,7,7,"t","r","n",1,0,1
20,5,7,"t","r","n",1,1,1
5,3,4,"t","w","n",1,0,0
50,11,6,"n","r","n",1,0,1
15,6,7,"t","r","n",1,1,1
10,8,3,"t","r","q",1,0,1
20,5,4,"t","h","n",1,0,1
20,10,6,"t","w","q",1,0,1
20,4,5,"t","r","n",1,1,1
5,10,10,"t","r","n",0,0,1
40,10,9,"t","r","q",1,0,1
10,7,5,"t","r","q",1,0,1
60,11,8,"t","r","n",2,0,1
10,6,3,"t","r","n",1,0,1
0,14,3,"t","r","n",1,0,0
100,7,10,"t","r","q",1,0,1
10,6,6,"t","r","n",2,0,1
10,4,5,"t","w","n",1,1,1
10,2,4,"t","w","n",1,1,1
10,8,5,"t","r","n",1,0,1
25,8,3,"n","r","n",1,0,1
15,9,4,"n","r","n",1,0,1
15,6,5,"t","r","n",1,0,1
25,6,5,"t","r","q",1,0,1
0,19,7,"t","u","x",1,0,0
15,4,5,"t","r","q",1,0,1
10,8,7,"n","r","n",1,0,1
0,9,5,"t","i","x",1,0,0
15,10,7,"n","r","n",1,0,1
25,4,7,"t","r","q",1,0,1
10,6,5,"n","r","n",1,0,1
95,2,3,"t","r","n",1,1,1
35,5,5,"t","r","q",1,0,1
25,14,6,"t","r","n",1,0,1
45,3,3,"t","r","n",1,0,1
65,6,6,"t","r","n",1,0,1
20,4,5,"t","r","n",1,0,1
10,5,6,"t","r","q",1,0,1
5,8,6,"t","r","n",1,0,0
40,7,6,"t","r","n",1,0,1
25,4,5,"t","r","n",1,0,1
5,13,5,"t","r","q",1,0,1
30,4,4,"t","r","q",0,0,1
40,18,6,"t","r","q",2,0,1
15,6,3,"t","r","n",1,0,0
25,7,7,"n","w","n",1,0,1
15,14,7,"t","r","n",1,0,1
20,13,7,"t","r","n",2,0,1
10,6,6,"t","w","q",1,0,1
5,6,4,"t","r","n",2,0,1
0,9,8,"t","r","q",1,0,1
25,5,10,"t","r","n",0,0,1
20,7,6,"t","r","q",2,1,1
20,9,6,"t","r","q",1,0,1
5,5,6,"t","w","n",1,0,1
10,6,5,"t","r","n",1,1,1
10,11,5,"t","u","x",2,0,1
15,7,6,"t","r","n",0,0,1
35,3,5,"t","r","n",1,0,1
70,4,4,"n","r","n",1,0,1
10,5,4,"t","r","n",1,0,0
10,14,3,"t","r","n",1,1,1
10,8,8,"t","r","q",1,0,1
20,17,10,"n","i","x",1,1,0
30,7,5,"t","r","q",1,0,1
0,3,2,"t","r","n",1,0,1
5,6,4,"n","r","n",0,0,1
20,11,5,"t","r","n",1,0,1
20,7,5,"n","r","n",0,0,1
10,8,5,"n","u","n",1,0,1
0,9,6,"t","r","n",1,1,1
5,6,6,"t","r","n",1,0,1
30,8,7,"t","r","n",1,0,1
20,6,9,"n","r","n",1,0,1
45,8,5,"t","r","n",1,1,1
25,5,4,"n","r","n",1,0,1
15,7,6,"t","w","n",1,0,1
10,7,7,"t","r","n",1,0,1
5,3,3,"t","h","q",1,0,1
15,11,5,"t","r","n",1,0,1
15,13,5,"t","i","x",1,1,1
20,5,4,"t","r","n",0,1,1
5,10,7,"t","r","n",1,0,1
5,8,4,"t","r","q",1,0,1
5,9,6,"n","w","q",1,0,1
10,9,5,"t","r","q",1,0,1
50,7,6,"t","r","q",1,0,1
30,5,7,"t","r","n",1,1,1
15,11,7,"t","r","n",1,0,1
20,12,6,"t","r","n",0,0,1
40,8,4,"t","r","n",1,0,1
0,6,6,"n","r","q",1,1,1
10,6,6,"t","r","n",1,0,1
40,15,7,"t","r","q",1,0,1
30,6,5,"t","r","q",1,0,1
25,7,6,"o","r","n",1,0,1
20,9,5,"t","r","n",1,0,1
100,7,11,"t","r","n",1,0,1
10,5,4,"t","w","n",1,0,1
25,8,6,"t","r","n",1,0,1
0,17,3,"t","i","x",1,0,0
25,6,4,"t","u","n",1,0,1
15,2,4,"t","r","q",1,0,1
50,10,5,"t","r","n",1,0,1
25,6,3,"t","r","n",1,0,0
10,5,4,"t","r","q",1,1,1
25,7,6,"o","r","n",2,0,1
15,24,6,"t","u","x",1,0,1
5,6,5,"t","r","n",1,0,1
0,3,4,"t","r","n",1,0,1
20,5,5,"t","r","n",1,0,1
65,5,11,"t","r","n",1,0,1
25,4,4,"t","r","q",1,0,1
15,4,5,"n","r","n",1,1,1
10,11,5,"t","r","n",1,0,1
20,3,8,"n","r","n",1,0,1
15,16,5,"t","r","n",1,0,1
45,7,6,"t","r","n",1,1,1
25,3,4,"t","r","n",1,0,1
20,11,4,"n","r","n",1,0,1
30,9,6,"t","r","n",1,1,1
60,5,5,"t","r","n",0,1,1
80,7,4,"t","r","n",1,0,1
30,11,13,"t","u","x",1,1,0
5,12,7,"t","r","n",0,1,1
10,7,4,"t","r","n",1,0,1
20,7,7,"t","r","n",1,0,1
30,6,6,"t","r","n",1,0,1
10,8,5,"t","r","q",1,0,1
5,4,6,"n","r","n",1,0,1
15,8,7,"t","r","q",1,0,1
25,19,3,"t","u","x",1,0,1
30,12,9,"t","r","n",1,0,1
10,7,6,"t","r","n",1,0,1
45,6,4,"t","r","n",1,0,1
50,5,6,"t","r","n",1,0,1
15,5,5,"n","r","n",1,0,1
0,5,3,"t","r","n",1,0,0
20,3,3,"t","r","n",1,0,1
40,7,5,"t","r","n",0,0,1
10,3,5,"n","r","n",1,1,1
0,11,6,"t","i","x",1,0,1
5,6,6,"t","r","n",1,0,1
70,10,6,"n","r","n",1,0,1
5,6,6,"t","r","q",1,1,1
15,10,4,"t","u","n",1,0,1
10,6,8,"t","r","n",1,0,1
10,8,5,"t","r","q",1,0,1
0,6,5,"t","r","n",1,0,1
10,6,5,"t","r","q",1,1,1
40,16,5,"t","r","n",1,0,1
5,3,3,"n","r","n",1,0,1
10,4,5,"t","r","n",1,0,0
15,12,4,"t","r","n",1,0,1
25,3,5,"t","r","n",1,0,1
50,8,4,"t","r","n",1,1,1
30,5,6,"t","r","n",1,0,1
30,3,5,"t","r","q",1,0,1
15,7,7,"t","r","n",1,0,1
25,8,4,"t","r","n",1,0,1
15,6,6,"t","r","n",1,0,0
5,15,6,"t","r","n",1,0,1
55,6,6,"t","r","q",1,0,1
25,6,4,"t","r","q",1,0,1
10,6,3,"t","r","n",1,0,1
15,16,4,"t","r","n",1,0,1
25,3,4,"t","r","n",1,0,1
55,6,8,"n","r","n",1,0,1
25,7,3,"t","w","n",0,0,1
30,8,4,"t","r","n",1,0,1
10,7,6,"n","r","n",0,1,1
5,4,6,"t","r","n",0,0,1
30,5,8,"t","r","q",1,0,1
5,5,3,"n","r","n",1,0,1
45,22,8,"t","r","q",4,0,1
15,9,3,"t","r","n",1,0,1
20,17,7,"t","r","n",4,0,1
50,3,7,"t","r","n",1,0,1
15,6,3,"t","u","n",1,0,1
5,4,5,"t","r","n",1,0,1
15,17,3,"t","r","x",1,0,0
65,11,5,"t","r","q",1,0,1
5,21,3,"t","i","x",1,1,0
45,10,7,"n","r","n",1,0,1
20,9,5,"n","u","n",1,0,1
25,16,7,"t","r","n",1,0,1
0,5,6,"t","r","n",1,0,0
15,6,6,"n","r","n",1,0,1
45,7,7,"t","r","q",1,0,1
35,8,8,"t","r","n",0,1,1
15,5,5,"t","r","q",1,0,1
20,9,6,"t","r","n",1,0,1
85,5,6,"t","r","n",1,0,1
0,6,7,"t","r","n",2,0,1
0,7,7,"t","r","n",1,0,1
5,14,6,"t","u","n",1,0,1
15,10,7,"t","r","n",1,0,1
5,7,2,"t","r","n",1,0,0
25,3,5,"t","u","q",1,0,1
0,6,4,"t","r","n",1,0,1
20,22,7,"t","r","q",1,0,1
20,6,6,"t","r","n",1,1,1
50,7,7,"t","r","q",1,0,1
0,9,8,"t","w","n",1,0,1
5,8,6,"t","r","q",1,0,1
20,7,5,"t","r","n",1,0,0
15,8,5,"t","r","n",1,0,1
5,21,7,"n","i","x",1,1,1
50,9,6,"n","r","q",1,0,1
10,5,5,"t","r","n",1,0,1
5,5,4,"t","r","n",1,0,1
30,5,5,"t","r","n",1,0,0
15,7,5,"t","r","n",1,0,1
40,4,3,"t","r","n",1,0,1
15,7,4,"t","r","n",1,0,0
25,19,5,"n","i","x",1,1,1
40,9,6,"n","r","n",1,0,1
10,7,5,"t","r","n",1,0,1
35,8,7,"t","r","n",1,0,1
5,4,5,"t","r","n",1,0,1
25,5,5,"t","r","q",1,0,1
25,11,6,"t","r","n",1,0,1
0,5,8,"t","r","n",1,0,1
85,5,4,"t","r","n",1,0,1
5,9,5,"n","r","n",1,0,1
0,8,4,"n","i","x",1,0,0
10,11,9,"t","i","x",1,1,0
10,4,4,"n","r","n",1,0,1
0,5,5,"n","w","q",1,0,1
20,5,5,"t","r","n",0,0,1
100,10,5,"t","r","n",1,0,1
0,13,5,"t","w","q",1,0,0
20,5,7,"t","r","n",1,0,1
25,8,4,"t","r","n",1,0,1
10,11,4,"t","r","n",1,0,1
5,7,5,"t","r","n",1,0,1
20,11,8,"t","r","n",1,0,1
5,3,2,"o","r","n",1,0,0
10,5,4,"t","r","n",1,0,1
5,6,5,"t","r","n",1,0,1
5,3,6,"t","r","n",1,0,1
10,9,6,"t","r","q",1,0,1
5,7,5,"t","r","q",1,1,1
0,6,4,"t","u","n",0,0,0
55,7,5,"n","r","n",1,1,1
85,2,11,"t","r","n",1,0,1
10,4,5,"n","r","n",1,0,1
35,7,4,"t","r","n",0,0,0
20,3,3,"t","r","n",1,0,1
5,8,5,"t","r","n",1,0,1
0,12,5,"o","r","n",1,0,0
15,6,6,"n","r","n",1,1,1
15,11,10,"t","i","x",0,0,0
30,8,4,"t","r","n",1,1,1
25,9,7,"t","r","q",1,0,1
10,12,3,"t","r","n",1,0,1
20,5,10,"t","r","q",1,0,1
5,16,9,"t","i","x",1,0,0
25,3,6,"t","r","n",1,0,1
15,4,3,"t","r","n",1,0,1
20,7,6,"t","r","n",2,0,1
20,5,4,"t","r","n",1,0,1
50,5,7,"n","r","n",2,0,1
5,9,7,"t","r","q",1,0,1
15,3,5,"t","r","n",1,0,1
15,8,6,"t","r","n",1,0,1
25,18,6,"t","r","q",2,0,1
10,6,6,"t","r","n",1,0,1
90,8,8,"t","r","n",1,0,1
40,5,7,"t","r","n",1,1,1
100,6,9,"t","r","n",1,0,1
15,13,5,"t","r","n",1,0,1
15,6,5,"t","r","q",1,0,1
25,8,8,"t","r","n",1,1,1
5,4,3,"t","r","n",1,0,1
5,5,4,"t","r","q",1,0,1
20,9,5,"t","r","q",1,0,1
10,4,3,"t","r","n",1,0,1
25,7,5,"t","r","n",1,0,1
10,5,5,"t","r","n",1,1,1
5,10,4,"t","w","q",1,0,1
35,7,7,"o","r","n",1,0,1
15,7,5,"t","w","q",0,0,0
5,16,7,"t","i","x",1,0,1
20,7,8,"t","r","n",2,0,1
80,14,8,"t","r","n",3,1,1
55,7,6,"t","r","q",1,0,1
0,4,2,"t","r","n",1,0,1
45,5,5,"t","r","n",1,1,1
5,5,10,"t","u","x",1,0,0
25,6,6,"t","r","q",0,0,1
45,6,5,"t","r","q",1,1,1
60,5,8,"t","r","n",1,0,1
5,7,4,"t","r","n",1,0,1
25,6,5,"n","r","n",1,0,1
25,4,5,"t","r","n",1,0,1
0,3,3,"t","r","n",1,0,1
0,9,9,"t","i","x",1,0,1
100,10,6,"t","r","q",1,0,1
30,6,4,"n","r","q",1,0,1
15,7,7,"t","r","n",1,1,1
35,6,4,"t","r","n",1,0,1
15,10,6,"t","u","n",1,0,1
30,8,4,"t","r","n",1,0,1
15,17,2,"t","r","q",1,0,1
30,6,5,"t","r","n",1,0,1
40,8,4,"n","r","q",1,0,1
10,11,9,"t","r","n",1,0,1
15,8,4,"t","w","n",1,1,0
15,6,5,"t","r","q",1,0,1
20,6,6,"t","r","q",1,0,1
20,16,8,"t","r","n",1,0,1
35,6,8,"n","r","n",1,0,1
90,6,5,"t","r","q",1,0,1
20,10,6,"t","r","n",1,0,1
25,10,8,"n","r","q",1,0,1
10,4,4,"t","w","n",1,0,1
5,5,5,"t","r","n",0,0,1
5,12,7,"t","w","n",1,0,0
30,5,5,"t","r","n",2,0,1
70,9,8,"t","r","n",1,0,1
10,15,6,"t","r","n",1,0,0
0,18,7,"t","r","n",1,1,1
75,9,4,"t","r","n",1,0,1
15,8,4,"t","r","n",1,0,1
25,6,5,"t","r","q",0,0,1
15,3,6,"t","r","n",1,0,1
15,4,6,"t","r","n",1,0,1
0,5,6,"t","r","n",1,0,1
40,12,9,"n","r","n",1,0,1
15,13,6,"t","r","q",1,0,1
0,7,2,"n","i","x",1,0,0
20,15,3,"t","r","x",1,0,1
10,4,4,"n","r","n",1,0,1
15,7,6,"t","r","q",1,0,1
